CLAVE,SITIO,ORGANISMO_DE_CUENCA,ESTADO,MUNICIPIO,ACUIFERO,SUBTIPO,LONGITUD,LATITUD,PERIODO,ALC_mg/L,CALIDAD_ALC,CONDUCT_mS/cm,CALIDAD_CONDUC,SDT_M_mg/L,CALIDAD_SDT_ra,CALIDAD_SDT_salin,FLUORUROS_mg/L,CALIDAD_FLUO,DUR_mg/L,CALIDAD_DUR,COLI_FEC_NMP/100_mL,CALIDAD_COLI_FEC,N_NO3_mg/L,CALIDAD_N_NO3,AS_TOT_mg/L,CALIDAD_AS,CD_TOT_mg/L,CALIDAD_CD,CR_TOT_mg/L,CALIDAD_CR,HG_TOT_mg/L,CALIDAD_HG,PB_TOT_mg/L,CALIDAD_PB,MN_TOT_mg/L,CALIDAD_MN,FE_TOT_mg/L,CALIDAD_FE,SEMAFORO,CUMPLE_CON_ALC,CUMPLE_CON_COND,CUMPLE_CON_SDT_ra,CUMPLE_CON_SDT_salin,CUMPLE_CON_FLUO,CUMPLE_CON_DUR,CUMPLE_CON_CF,CUMPLE_CON_NO3,CUMPLE_CON_AS,CUMPLE_CON_CD,CUMPLE_CON_CR,CUMPLE_CON_HG,CUMPLE_CON_PB,CUMPLE_CON_MN,CUMPLE_CON_FE,Coordinates,CLUSTER
OCNOR4211,OOMAPAS No. 5,NOROESTE,SONORA,PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,5,-113.31117,31.583167,2020,-0.4758559209803937,0,0.004224237394033559,4,0.07128163569729792,0,0,2.5952883866462195,0,-0.8019027226728885,2,-0.17369579514622552,4,0.4775285939754656,1,-0.27126724578206474,2,-0.033438824251101194,1,0.1116745663044458,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06695208945069805,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-113.31117 31.583167),1
OCNOR4212,OOMAPAS No 2,NOROESTE,SONORA,PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,5,-113.38027,31.48255,2020,0.5212176719404977,0,-0.02941888027847178,4,0.043066213232804886,0,0,2.1282595309482595,0,-0.799096926655573,2,-0.17369579514622552,4,-0.41032315520886015,2,0.28818703859232236,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.10499693437666296,0,0.06496546747561026,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,POINT (-113.38027 31.48255),1
OCNOR4213,OOMAPAS 5 PEÑASCO,NOROESTE,SONORA,PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,5,-113.397778,31.483056,2020,-0.06926736638766419,0,0.021846822841536356,4,0.10094400290355982,0,0,1.4916704484394927,0,-0.7654273744477855,2,0.35852989029654464,2,-0.3217589763773068,2,0.019877330780116255,0,-0.033438824251101194,1,-0.04282729894079588,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18105125146432552,0,-0.04071216180086639,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,POINT (-113.397778 31.483056),1
OCNOR4214,OOMAPAS 6 PEÑASCO,NOROESTE,SONORA,PUERTO PEÑASCO,SONOYTA-PUERTO PEÑASCO,5,-113.393333,31.482694,2020,-0.051264773755708044,0,0.024249902675286737,4,0.030043710556885025,1,1,1.6076117217675057,0,-0.7457868023265763,2,-0.17369579514622552,4,-0.3117818514781148,2,0.02273168937386311,0,-0.033438824251101194,1,-0.031239659047402748,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.17629785664634662,0,-0.0576370946146771,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-113.393333 31.482694),1
OCNOR4218,EJIDO CAMPODONICO,NOROESTE,SONORA,CABORCA,CABORCA,5,-113.011667,30.955389,2020,0.03208723013024885,0,-0.13835849940848907,4,0.01629773551008073,1,1,1.7358309583567957,0,-0.28799303544683075,1,-0.17369579514622552,4,-0.3424403268257193,2,0.30816754874855046,1,-0.033438824251101194,1,-0.048621118887492445,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-113.011667 30.955389),1
OCNOR4219,SAN MANUEL,NOROESTE,SONORA,CABORCA,CABORCA,5,-112.9422,30.63,2020,-0.6733893686345328,0,-0.19042522913974733,4,0.07996330414791115,0,0,-0.28925589347163017,2,0.38494899265161653,1,0.048561341126126124,0,2.7011535575587593,0,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,POINT (-112.9422 30.63),1
OCNOR4220,EJIDO LA PRIMAVERA,NOROESTE,SONORA,CABORCA,CABORCA,5,-112.323444,30.496028,2020,-0.04316360707132773,0,-0.4819989156347936,0,-0.12912021103769103,1,1,0.04888025085899497,3,-0.6868650859629484,2,-0.17369579514622552,4,-0.2594157975680651,2,-0.27126724578206474,2,-0.033438824251101194,1,0.0041670184046318035,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1865968787519676,0,-0.06822639510263927,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-112.323444 30.496028),1
OCNOR4221,EL VENTARRON,NOROESTE,SONORA,CABORCA,CABORCA,5,-112.164167,30.703528,2020,0.26724609638517605,0,-0.3506305513897727,0,-0.061113808174553995,1,1,-0.16642445510669804,3,-0.24242677508383043,1,-0.17369579514622552,4,0.4240867559044524,1,0.6935059589043783,1,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,POINT (-112.164167 30.703528),1
OCNOR4224M1,POZO QUITOVAC,NOROESTE,SONORA,GENERAL PLUTARCO ELIAS CALLES,SONOYTA-PUERTO PEÑASCO,5,-112.750556,31.515833,2020,0.794857079946231,0,-0.07667945034222928,4,0.07055816332641349,0,0,0.31386667314352795,0,-0.16509928075656907,1,-0.17369579514622552,4,-0.0973008921182581,2,1.0959705206226873,1,-0.033438824251101194,1,-0.03767723676595449,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1802590189946624,0,-0.0674366845577743,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,POINT (-112.750556 31.515833),1
OCNOR4225,PUBLICO URBANO SONOITA,NOROESTE,SONORA,GENERAL PLUTARCO ELIAS CALLES,SONOYTA-PUERTO PEÑASCO,5,-112.8298,31.8692,2020,-0.6363490342942829,0,-0.21685910731100153,4,0.0054456499468141795,1,1,1.6071972757502473,0,-0.4343434444045431,1,-0.17369579514622552,4,0.6249220099463003,1,-0.24843237703208976,0,-0.033438824251101194,1,0.007385807263907675,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-112.8298 31.8692),1
OCNOR4226M1,EJIDO PAPAGOS,NOROESTE,SONORA,GENERAL PLUTARCO ELIAS CALLES,SONOYTA-PUERTO PEÑASCO,5,-112.882705,31.886913,2020,4.656413199500825,2,0.8709350307666711,1,0.613162441489741,2,3,7.4319252138028755,0,-0.310888419642656,1,-0.17229125015779706,1,0.8031052546421467,0,0.10550808859252242,0,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.13879885308229079,0,-0.06099336443035324,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,POINT (-112.882705 31.886913),1
OCNOR4227,CERRO COLORADO,NOROESTE,SONORA,GENERAL PLUTARCO ELIAS CALLES,SONOYTA-PUERTO PEÑASCO,5,-113.108056,31.939167,2020,0.4708104125710203,0,0.016239636562785466,4,0.07779288703525784,0,0,2.3370885178942915,0,-0.4792361806815929,1,-0.16986962086740318,1,-0.26893545447739686,2,-0.24272365984459604,0,-0.033438824251101194,1,-0.040896025625230356,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.17973086401488694,0,-0.010739057029854844,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,POINT (-113.108056 31.939167),1
OCNOR4228,CAMPO CORPUS,NOROESTE,SONORA,HERMOSILLO,COSTA DE HERMOSILLO,5,-111.64552,28.86665,2020,-0.7001682251745674,0,-0.3378141256097707,0,-0.18743208413097662,3,1,-0.4423418910964191,1,-0.42533956377404836,1,-0.17369579514622552,4,-0.06328944269409749,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-111.64552 28.86665),1
OCNOR4229,CAMPO SAN ENRIQUE,NOROESTE,SONORA,HERMOSILLO,COSTA DE HERMOSILLO,5,-111.63597,28.84804,2020,-0.799632549466125,3,0.23732298126782053,4,0.03091187740194634,1,1,-0.4413057760532733,1,0.27311156544636117,1,-0.17369579514622552,4,0.8811653427067833,0,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06853151054042801,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,POINT (-111.63597 28.84804),1
OCNOR4230,POZO CAMPO TODOS SANTOS,NOROESTE,SONORA,HERMOSILLO,COSTA DE HERMOSILLO,5,-111.38788,28.68438,2020,-0.7101146576037232,0,-0.4587691439085399,0,-0.2136941311940817,3,1,-0.4038502172435534,1,-0.5133334068254385,1,8.218654241057049,3,0.11077659009300646,1,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06836997883806926,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,POINT (-111.38788 28.68438),1
OCNOR4231,CAMPO LOS APACHES,NOROESTE,SONORA,HERMOSILLO,SAHUARAL,5,-111.22335,28.31952,2020,-1.2074362790615119,3,0.8196693276466629,1,0.005156260998460421,1,1,0.7687729828366825,0,-0.6073024894837922,1,-0.17369579514622552,4,0.07409914475612848,2,0.1254885987487506,0,-0.033438824251101194,1,-0.00742062148876132,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1498901076575749,0,0.11105584654863877,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,POINT (-111.22335 28.31952),1
OCNOR6264,LA MORA,NOROESTE,SONORA,BANAMICHI,RIO SONORA,5,-110.2048,29.97765,2020,0.6195118277109779,0,-0.19443036219599796,4,-0.07377457466503164,1,1,-0.22408425725776063,2,-0.0074101076704003715,1,-0.17369579514622552,4,-0.11553799503744856,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06610853500504683,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-110.2048 29.97765),1
OCNOR6501,SAN FELIPE DE JESUS,NOROESTE,SONORA,SAN FELIPE DE JESUS,RIO SONORA,5,-110.24974,29.85496,2020,-1.3665341914464244,3,-0.6790514620023248,0,-0.250591222109188,3,1,-0.3324100850186518,2,-0.6526811054821058,2,-0.17369579514622552,4,-0.30636913703165536,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-110.24974 29.85496),1
OCNOR6503,BAVIACORA 1,NOROESTE,SONORA,BAVIACORA,RIO SONORA,5,-110.15437,29.71359,2020,-0.539855137786998,0,-0.2929566353797636,4,-0.14409608911499888,3,1,-0.37815456417353804,1,-0.26662153414176926,1,-0.17369579514622552,4,-0.30404191342048686,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-110.15437 29.71359),1
OCNOR6505,EL MAZOCAHUI,NOROESTE,SONORA,BAVIACORA,RIO SONORA,5,-110.11926,29.53365,2020,0.8312223170627826,0,0.31422153594783275,4,0.10948097687999614,0,0,-0.1971452661359704,2,0.5054976085389038,0,-0.17369579514622552,4,1.1068618504904575,0,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,POINT (-110.11926 29.53365),1
OCNOR6506,URES.,NOROESTE,SONORA,URES,RIO SONORA,5,-110.38294,29.42405,2020,-0.28781884093961185,0,-0.30096690149226485,4,-0.15118611834966636,3,1,1.3243378689714493,0,-0.44310590961163737,1,-0.17369579514622552,4,0.1529330236258537,1,-0.27126724578206474,2,-0.033438824251101194,1,-0.04990863443120279,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-110.38294 29.42405),1
OCNOR6507,TOPAHUE,NOROESTE,SONORA,HERMOSILLO,RIO SONORA,5,-110.62928,29.26547,2020,0.17592794525957864,0,0.23732298126782053,4,0.0888620143097897,0,0,-0.3140708487549716,2,0.317982959602169,1,-0.17369579514622552,4,-0.10682735552078278,2,-0.24843237703208976,0,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1881813436912939,0,-0.06831613493728302,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-110.62928 29.26547),1
OCNOR6508,EL MOLINITO,NOROESTE,SONORA,HERMOSILLO,MESA DEL SERI-LA VICTORIA,5,-110.75911,29.20333,2020,0.9219553839278415,0,-0.16158827113474275,4,-0.10162826094408245,1,1,-0.1410914423017837,3,-0.29419721780893615,1,-0.17369579514622552,4,-0.26376574377914047,2,-0.12284059890722737,0,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-110.75911 29.20333),1
OCPBC4278,POZO SR1A (CNA 105),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,7,-116.087167,31.096444,2020,-0.4100114384290141,0,0.2621548062165745,4,0.5827766019125946,2,3,-0.370798147367203,1,1.8865532033722958,0,-0.16986962086740318,1,-0.5108450290465808,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,1.0506061613719877,1,-0.04397869178189879,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,POINT (-116.087167 31.096444),1
OCPBC4308,MANEADERO 1 (POZO SALON EJIDAL),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,MANEADERO,5,-116.578519,31.728857,2020,0.34249693358675287,0,0.7668015713041545,1,0.9864741848661103,2,3,-0.1768892170424704,3,2.965579533114646,0,-0.17369579514622552,4,3.25026046999135,0,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,4.223023652075531,1,-0.08713932739586387,1,-0.16969591939915368,0,-0.05936009943983705,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,POINT (-116.578519 31.728857),1
OCPBC4309,MANEADERO 3 (POZO CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,MANEADERO,5,-116.572811,31.756832,2020,-0.30654153727684635,0,-0.08789382289973105,4,0.12554206351363068,0,0,0.6100919639789065,0,0.2723928625842749,1,-0.17369579514622552,4,0.2337000659745264,1,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,POINT (-116.572811 31.756832),1
OCPBC4310,OJOS NEGROS 1 (POZO 04A-CNA- B4),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,OJOS NEGROS,5,-116.225506,31.937644,2020,-0.46644956633019674,0,-0.6734442757235739,0,-0.18699800070844597,3,1,-0.1912912161421967,3,-0.3703303848578597,1,-0.17369579514622552,4,-0.40567933566887693,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-116.225506 31.937644),1
OCPBC4311,OJOS NEGROS 3 (POZO CNA 60/08),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,OJOS NEGROS,5,-116.197794,31.907726,2020,-0.3629796651780287,0,-0.19603241541849822,4,0.14290540041485714,0,0,-0.423329180054694,1,0.4059330097294521,1,0.35852989029654464,2,0.16368107343826366,1,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.16282990466207306,0,-0.0560756214918759,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,POINT (-116.197794 31.907726),1
OCPBC4314,ENSENADA 1 (POZO CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,ENSENADA,5,-116.603028,31.846055,2020,-0.3911987291286199,0,4.611729305304765,3,3.3638043955923695,4,2,-0.0913579202307863,3,9.592309564624125,0,-0.17369579514622552,4,0.1245039733293301,1,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,0.6022787278996634,1,-0.08713932739586387,1,-0.17365708174746947,0,-0.0670059333514843,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,POINT (-116.603028 31.846055),1
OCPBC4316,POZO NO. 273,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,5,-116.501111,32.110833,2020,-0.1560398628736927,0,-0.4379424520160366,0,-0.017705465921487792,1,1,-0.2387970908704307,2,0.03526415667909884,1,-0.12918624878878573,1,-0.4362992408883883,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18474833632275356,0,-0.060221601852417025,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-116.501111 32.110833),1
OCPBC4317,POZO NO. 160,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,5,-116.593639,32.084111,2020,0.6905320556440453,0,0.12357720247030249,4,0.3628410011637259,0,0,0.09022124108051151,3,0.9870221512173778,0,-0.16308905885430025,1,0.5242213761031448,1,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.07927325782755872,1,-0.08713932739586387,1,-0.09601829972048058,0,0.06518084307875524,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,POINT (-116.593639 32.084111),1
OCPBC4318,NORIA NO. 22,PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,GUADALUPE,5,-116.66425,32.04725,2020,1.1044116602527168,0,0.662668111841638,4,0.7969244236943879,2,3,-0.04747844815356254,3,2.3255598058101086,0,-0.16308905885430025,1,-0.10767446539289675,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,0.19760723637412525,1,-0.08713932739586387,1,1.407903005190069,1,-0.04810672417551116,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,POINT (-116.66425 32.04725),1
OCPBC4323,POZO SR-2 (CESPE),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,5,-116.150528,31.114528,2020,0.06971264873103726,0,0.3022061367790808,4,0.39612073022440997,0,0,-0.17797713783777347,3,1.4778227558647843,0,-0.17369579514622552,4,-0.347502327754502,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.17022407437892914,0,-0.06793922763177927,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,POINT (-116.150528 31.114528),1
OCPBC4324,POZO SR - 1 (EJIDO BENITO JUAREZ),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,5,-116.085944,31.097745,2020,-0.46644956633019674,0,0.2701650723290758,4,0.5755418782037502,2,3,-0.40110451237921707,1,2.037934809535018,0,-0.17369579514622552,4,-0.4510206109551993,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,2.450745012756664,1,-0.06038313355477577,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,POINT (-116.085944 31.097745),1
OCPBC4325,POZO SR-3 (POZO CNA-04-PC),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN RAFAEL,5,-116.247378,31.013624,2020,0.2860588056855705,0,0.3022061367790808,4,0.4091432329003298,2,3,-0.3398701133293015,2,1.319953422014884,0,-0.16308905885430025,1,-0.3502159691195697,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.08730374255418592,0,-0.002590680044202603,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,POINT (-116.247378 31.013624),1
OCPBC4328,CAMALU 1 (POZO No 2),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,CAMALU,5,-116.036861,30.807972,2020,-0.698638004800851,0,3.169881405054536,3,1.0117957178470656,2,3,-0.2966641160301225,2,4.484998871664326,0,-0.17369579514622552,4,-0.06590230019504566,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.14328817041038197,0,-0.04814262010936865,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,POINT (-116.036861 30.807972),1
OCPBC4329,CAMALU 3 (POZO CNA2B),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,CAMALU,5,-116.044586,30.857222,2020,-1.5203663454864895,1,-0.38026853600602745,0,-0.18482758359579265,3,1,-0.4551379118792695,1,-0.5549197773324046,1,-0.17229125015779706,1,-0.5107942788780372,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.13932700806206622,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-116.044586 30.857222),1
OCPBC4330,POZO VG-1 (CNA-19),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,COLONIA VICENTE GUERRERO,5,-115.926332,30.768832,2020,-0.4415609820165175,0,-0.21846116053350176,4,-0.1363549347465354,1,1,-0.21766034399025683,2,-0.29170074396442747,1,-0.17369579514622552,4,-0.5011171173279783,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.16626291203061339,0,-0.06950070075458048,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-115.926332 30.768832),1
OCPBC4331,POZO VG-2 (CNA-04A-001),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,COLONIA VICENTE GUERRERO,5,-115.956988,30.755786,2020,-0.9006270941313993,3,0.309415376280332,4,0.02714982107334728,1,1,-0.11881496887414948,3,0.17699302629148664,1,-0.17369579514622552,4,-0.09901660605151633,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.16520660207106247,0,-0.06515729275782312,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,POINT (-115.956988 30.755786),1
OCPBC4332,POZO VG-3A (CNA-150),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,COLONIA VICENTE GUERRERO,5,-116.011263,30.728562,2020,-1.1764268132529674,3,0.11636796296905134,4,0.4482107409280894,2,3,-0.4464345455168449,1,1.6948069938511139,0,-0.1534025416927247,1,11.699746306412708,0,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,POINT (-116.011263 30.728562),1
OCPBC4333,SAN QUINTIN 1 (POZO UABC),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN QUINTIN,5,-115.9695,30.650416,2020,-0.36811040407813617,0,1.6719616420167984,3,0.520557978016533,2,3,-0.40069006636195875,1,2.003460631639365,0,-0.17369579514622552,4,-0.41259007567858275,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.10288431445756123,0,-0.04905796642273487,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,POINT (-115.9695 30.650416),1
OCPBC4334,SAN QUINTIN 3 (POZO EJIDO NVO MEXICALI),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN QUINTIN,5,-115.941306,30.543055,2020,-0.3573088484989626,0,0.2541445401040732,4,0.42650656980155627,2,3,-0.3782581756778526,1,1.1588999545438317,0,-0.17369579514622552,4,-0.19981682963717856,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.1543794249856661,0,-0.06592905533575934,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,POINT (-115.941306 30.543055),1
OCPBC4335,SAN SIMON 1 (POZO No 10 LOS PINOS),PENINSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA,ENSENADA,SAN SIMON,5,-115.870444,30.434638,2020,-0.5103308858705898,0,-0.01820450772097,4,0.2904937640752822,0,0,-0.4044718862694408,1,0.9752886964311464,0,-0.16986962086740318,1,0.5423356039083791,1,-0.27126724578206474,2,-0.033438824251101194,1,-0.053771181062333834,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.18870949867106934,0,-0.06950070075458048,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,POINT (-115.870444 30.434638),1
OCPBC4354,GOLFO DE SANTA CLARA,PENINSULA DE BAJA CALIFORNIA,SONORA,SAN LUIS RIO COLORADO,VALLE DE SAN LUIS RIO COLORADO,5,-114.492423,31.69387,2020,-0.3629796651780287,0,1.4076228603042562,1,0.6572942561136916,2,3,0.0808443999400422,3,0.4014996690896257,1,-0.17369579514622552,4,-0.497245536234987,2,-0.27126724578206474,2,-0.033438824251101194,1,-0.04540233002821657,1,-0.12187025693550997,1,-0.08713932739586387,1,-0.16309398215196075,0,-0.05857038889497208,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,POINT (-114.492423 31.69387),1
